"UNIQUE_ID","COLLECTION_ID","YEAR","SEASON","COLLECTION_START","COLLECTION_END","FOREST_TYPE","PLOT","YEBI_TOTAL","YEBI_CATEGORY","SUMA_TOTAL","SUMA_FULL","REMA_TOTAL","REMA_FULL","AMBE_HUSK","AMBE_TOTAL","AMBE_FULL","AMBE_VERTEBRATE_EATEN","AMBE_EMPTY","AMBE_INSECT_DAMAGE","RESP_TOTAL","RESP_FULL","EAHE_TOTAL","SP_FI_HE_TOTAL","NWCE_TOTAL","BAFI_TOTAL","PABI_TOTAL","OTHER_TOTAL","OTHER_SPP","COMMENTS","CENSOR"
"2014_53_934",53,2014,"F",20140710,20141031,"M",934,0,"N",0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,NA,NA,"N"
"2014_53_935",53,2014,"F",20140710,20141031,"M",935,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_936",53,2014,"F",20140710,20141031,"M",936,2,"L",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,NA,"1 RESP cone = 0","N"
"2014_53_937",53,2014,"F",20140710,20141031,"M",937,1,"L",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"1 HEML cone = 0; 1 SUMA = vert peeled","N"
"2014_53_938",53,2014,"F",20140710,20141031,"M",938,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2014_53_939",53,2014,"F",20140710,20141031,"M",939,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2014_53_940",53,2014,"F",20140710,20141031,"M",940,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2014_53_941",53,2014,"F",20140710,20141031,"M",941,16,"M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 SUMA inc","N"
"2014_53_942",53,2014,"F",20140710,20141031,"M",942,13,"M",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_943",53,2014,"F",20140710,20141031,"M",943,1,"L",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"9 SUMA (4 vert peeled? + 4 inc + 1 full)","N"
"2014_53_944",53,2014,"F",20140710,20141031,"M",944,7,"L",0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,NA,NA,"N"
"2014_53_945",53,2014,"F",20140710,20141031,"M",945,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_946",53,2014,"F",20140710,20141031,"M",946,1,"L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 SUMA vert peeled","N"
"2014_53_947",53,2014,"F",20140710,20141031,"M",947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped","Y"
"2014_53_948",53,2014,"F",20140710,20141031,"M",948,3,"L",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,NA,"1 RESP empty","N"
"2014_53_949",53,2014,"F",20140710,20141031,"H",949,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny snail","N"
"2014_53_950",53,2014,"F",20140710,20141031,"H",950,0,"N",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SUMA - 3 insect + 5 vert peeled + 5 unknown + 0 full","N"
"2014_53_951",53,2014,"F",20140710,20141031,"H",951,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2014_53_952",53,2014,"F",20140710,20141031,"H",952,1,"L",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_953",53,2014,"F",20140710,20141031,"H",953,9,"L",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,NA,NA,"N"
"2014_53_954",53,2014,"F",20140710,20141031,"H",954,75,"H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_955",53,2014,"F",20140710,20141031,"H",955,1,"L",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_956",53,2014,"F",20140710,20141031,"H",956,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Bucket labeled 957; no seeds","N"
"2014_53_957",53,2014,"F",20140710,20141031,"H",957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket on ground","Y"
"2014_53_958",53,2014,"F",20140710,20141031,"H",958,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_959",53,2014,"F",20140710,20141031,"H",959,0,"N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"bucket labeled 960; 1 SUMA peeled","N"
"2014_53_960",53,2014,"F",20140710,20141031,"H",960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket broken","Y"
"2014_53_961",53,2014,"F",20140710,20141031,"H",961,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2014_53_962",53,2014,"F",20140710,20141031,"H",962,3,"L",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2014_53_963",53,2014,"F",20140710,20141031,"H",963,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"bucket askew; ok","N"
"2014_53_964",53,2014,"F",20140710,20141031,"H",964,8,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_965",53,2014,"F",20140710,20141031,"H",965,9,"L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2014_53_966",53,2014,"F",20140710,20141031,"H",966,32,"M",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"SUMA 4 peeled; 4 inc; 0 full","N"
"2014_53_967",53,2014,"F",20140710,20141031,"H",967,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_968",53,2014,"F",20140710,20141031,"H",968,19,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_969",53,2014,"F",20140710,20141031,"H",969,0,"N",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"SUMA too brittle to tell viability","N"
"2014_53_970",53,2014,"F",20140710,20141031,"H",970,13,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_971",53,2014,"F",20140710,20141031,"H",971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket on ground","Y"
"2014_53_972",53,2014,"F",20140710,20141031,"H",972,2,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_973",53,2014,"F",20140710,20141031,"H",973,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,NA,"2 HEML cones = 14","N"
"2014_53_974",53,2014,"F",20140710,20141031,"M",974,1,"L",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_975",53,2014,"F",20140710,20141031,"M",975,0,"N",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,NA,NA,"N"
"2014_53_976",53,2014,"F",20140710,20141031,"M",976,2,"L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"1 HEML cone = 0","N"
"2014_53_977",53,2014,"F",20140710,20141031,"M",977,1,"L",0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,NA,NA,"N"
"2014_53_978",53,2014,"F",20140710,20141031,"M",978,15,"M",0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,NA,NA,"N"
"2014_53_979",53,2014,"F",20140710,20141031,"M",979,6,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2014_53_980",53,2014,"F",20140710,20141031,"M",980,3,"L",0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,NA,NA,"N"
"2014_53_981",53,2014,"F",20140710,20141031,"M",981,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2014_53_982",53,2014,"F",20140710,20141031,"M",982,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,NA,NA,"N"
"2014_53_983",53,2014,"F",20140710,20141031,"M",983,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2015_54_934",54,2015,"S",20141031,20150716,"M",934,2,"L",0,0,11,9,0,0,0,0,0,0,3,3,2,0,0,0,0,0,NA,"2 HEML cones = 0; 9 full REMA + 1 inc + 1 insect","N"
"2015_54_935",54,2015,"S",20141031,20150716,"M",935,2,"L",0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny snail","N"
"2015_54_936",54,2015,"S",20141031,20150716,"M",936,6,"L",0,0,35,17,0,0,0,0,0,0,4,3,3,0,0,0,0,0,NA,"REMA 17 full + 2 inc + 16 insect","N"
"2015_54_937",54,2015,"S",20141031,20150716,"M",937,0,"N",0,0,12,11,0,0,0,0,0,0,4,4,7,0,0,0,0,0,NA,"7 HEML cones = 6; REMA 11 full + 1 inc","N"
"2015_54_938",54,2015,"S",20141031,20150716,"M",938,0,"N",0,0,26,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"REMA 25 full + 1 inc","N"
"2015_54_939",54,2015,"S",20141031,20150716,"M",939,3,"L",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_940",54,2015,"S",20141031,20150716,"M",940,6,"L",0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 HEML cone = 0","N"
"2015_54_941",54,2015,"S",20141031,20150716,"M",941,2,"L",0,0,9,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,NA,"3 HEML cones = 9","N"
"2015_54_942",54,2015,"S",20141031,20150716,"M",942,1,"L",0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"REMA 8 full + 6 inc","N"
"2015_54_943",54,2015,"S",20141031,20150716,"M",943,2,"L",0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"REMA 10 full + 4 inc","N"
"2015_54_944",54,2015,"S",20141031,20150716,"M",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped","Y"
"2015_54_945",54,2015,"S",20141031,20150716,"M",945,1,"L",1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_946",54,2015,"S",20141031,20150716,"M",946,1,"L",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny AMBE husk; bucket on ground upright","N"
"2015_54_947",54,2015,"S",20141031,20150716,"M",947,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2015_54_948",54,2015,"S",20141031,20150716,"M",948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket missing - censor","Y"
"2015_54_949",54,2015,"S",20141031,20150716,"H",949,1,"L",1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_950",54,2015,"S",20141031,20150716,"H",950,0,"N",2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"SUMA 1 inc; 1 insect","N"
"2015_54_951",54,2015,"S",20141031,20150716,"H",951,2,"L",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"3 tiny AMBE husks","N"
"2015_54_952",54,2015,"S",20141031,20150716,"H",952,1,"L",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny AMBE husk","N"
"2015_54_953",54,2015,"S",20141031,20150716,"H",953,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_954",54,2015,"S",20141031,20150716,"H",954,7,"L",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,NA,NA,"N"
"2015_54_955",54,2015,"S",20141031,20150716,"H",955,0,"N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny AMBE husks","N"
"2015_54_956",54,2015,"S",20141031,20150716,"H",956,2,"L",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"5 tiny AMBE husks","N"
"2015_54_957",54,2015,"S",20141031,20150716,"H",957,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2015_54_958",54,2015,"S",20141031,20150716,"H",958,2,"L",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2015_54_959",54,2015,"S",20141031,20150716,"H",959,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"no seeds","N"
"2015_54_960",54,2015,"S",20141031,20150716,"H",960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket broke","Y"
"2015_54_961",54,2015,"S",20141031,20150716,"H",961,0,"N",0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,"1 HEML cone = 0; 4 tiny AMBE husks","N"
"2015_54_962",54,2015,"S",20141031,20150716,"H",962,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_963",54,2015,"S",20141031,20150716,"H",963,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_964",54,2015,"S",20141031,20150716,"H",964,2,"L",0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_965",54,2015,"S",20141031,20150716,"H",965,5,"L",0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_966",54,2015,"S",20141031,20150716,"H",966,30,"M",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1 tiny husks","N"
"2015_54_967",54,2015,"S",20141031,20150716,"H",967,5,"L",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"5 AMBE husks are tiny","N"
"2015_54_968",54,2015,"S",20141031,20150716,"H",968,6,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_969",54,2015,"S",20141031,20150716,"H",969,3,"L",0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2015_54_970",54,2015,"S",20141031,20150716,"H",970,4,"L",0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_971",54,2015,"S",20141031,20150716,"H",971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped","Y"
"2015_54_972",54,2015,"S",20141031,20150716,"H",972,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_54_973",54,2015,"S",20141031,20150716,"M",973,4,"L",0,0,42,39,0,0,0,0,0,0,2,0,4,0,0,0,0,1,"UNKN","1 unknown (apple but smaller); 5 HEML cones = 0","N"
"2015_54_974",54,2015,"S",20141031,20150716,"M",974,0,"N",0,0,24,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,"1 HEML cone = 2 seeds; 20 full REMA; 4 inc REMA","N"
"2015_54_975",54,2015,"S",20141031,20150716,"M",975,0,"N",0,0,16,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"5 HEML cones = 0 seeds","N"
"2015_54_976",54,2015,"S",20141031,20150716,"M",976,0,"N",0,0,39,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"4 HEML cones = 0 seeds; 33 full REMA; 6 inc REMA","N"
"2015_54_977",54,2015,"S",20141031,20150716,"M",977,2,"L",0,0,8,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,NA,"2 HEML cones = 0","N"
"2015_54_978",54,2015,"S",20141031,20150716,"M",978,4,"L",0,0,19,14,0,0,0,0,0,0,3,1,4,0,0,0,0,0,NA,"1 HEML cone = 0; 14 full REMA; 3 inc REMA; 2 insect REMA","N"
"2015_54_979",54,2015,"S",20141031,20150716,"M",979,12,"M",0,0,18,17,0,0,0,0,0,0,1,1,8,0,0,0,0,0,NA,"1 HEML cone = 0; 1 REMA inc","N"
"2015_54_980",54,2015,"S",20141031,20150716,"M",980,0,"N",0,0,6,6,0,0,0,0,0,0,2,0,18,0,0,0,0,0,NA,"10 HEML cones=all 18 small seeds; 2 RESP insect","N"
"2015_54_981",54,2015,"S",20141031,20150716,"M",981,3,"L",0,0,31,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"3 inc REMA","N"
"2015_54_982",54,2015,"S",20141031,20150716,"M",982,1,"L",0,0,43,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,"2 NWCE cones = 1 seed; 32 full REMA; 4 inc REMA; 7 insect REMA","N"
"2015_54_983",54,2015,"S",20141031,20150716,"M",983,0,"N",0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2 inc REMA","N"
"2015_55_934",55,2015,"F",20150716,20151103,"M",934,115,"H",0,0,0,0,0,0,0,0,0,0,12,12,13,0,0,0,0,0,NA,"1 EAHE cone = 6 small seeds","N"
"2015_55_935",55,2015,"F",20150716,20151103,"M",935,59,"H",1,0,1,1,0,0,0,0,0,0,2,1,7,0,0,0,0,0,NA,"slightly tipped","N"
"2015_55_936",55,2015,"F",20150716,20151103,"M",936,135,"H",0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,NA,"1 EAHE cone = 1 seed","N"
"2015_55_937",55,2015,"F",20150716,20151103,"M",937,51,"H",0,0,1,1,0,0,0,0,0,0,8,3,3,0,0,0,0,0,NA,NA,"N"
"2015_55_938",55,2015,"F",20150716,20151103,"M",938,110,"H",0,0,4,3,0,0,0,0,0,0,7,5,9,0,0,0,0,1,"WHAS",NA,"N"
"2015_55_939",55,2015,"F",20150716,20151103,"M",939,243,"H",0,0,0,0,0,1,0,0,1,0,3,3,3,0,0,0,0,0,NA,NA,"N"
"2015_55_940",55,2015,"F",20150716,20151103,"M",940,212,"H",0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,"WHAS",NA,"N"
"2015_55_941",55,2015,"F",20150716,20151103,"M",941,325,"H",0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,NA,NA,"N"
"2015_55_942",55,2015,"F",20150716,20151103,"M",942,90,"H",0,0,2,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,NA,NA,"N"
"2015_55_943",55,2015,"F",20150716,20151103,"M",943,300,"H",0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,NA,NA,"N"
"2015_55_944",55,2015,"F",20150716,20151103,"H",944,145,"H",0,0,0,0,3,7,1,0,6,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2015_55_945",55,2015,"F",20150716,20151103,"H",945,29,"M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_55_946",55,2015,"F",20150716,20151103,"H",946,52,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_55_947",55,2015,"F",20150716,20151103,"H",947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"replace bucket- missing","Y"
"2015_55_948",55,2015,"F",20150716,20151103,"H",948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"replace bucket- missing","Y"
"2015_55_949",55,2015,"F",20150716,20151103,"H",949,102,"H",0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_55_950",55,2015,"F",20150716,20151103,"H",950,15,"M",3,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,"labeled 951 on bucket; top broke but ok - upright","N"
"2015_55_951",55,2015,"F",20150716,20151103,"H",951,9,"L",1,0,0,0,0,4,3,0,1,0,0,0,1,0,0,0,0,0,NA,"2 EAHE cones = 1 seed","N"
"2015_55_952",55,2015,"F",20150716,20151103,"H",952,48,"M",2,1,0,0,3,4,1,0,0,3,4,4,0,0,0,0,0,0,NA,"1 full SUMA = half-size seed","N"
"2015_55_953",55,2015,"F",20150716,20151103,"H",953,375,"H",0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,NA,NA,"N"
"2015_55_954",55,2015,"F",20150716,20151103,"H",954,220,"H",2,0,0,0,0,1,1,0,0,0,11,10,0,0,0,0,0,0,NA,NA,"N"
"2015_55_955",55,2015,"F",20150716,20151103,"H",955,29,"M",1,0,0,0,1,4,1,0,1,2,9,5,0,0,0,0,0,0,NA,NA,"N"
"2015_55_956",55,2015,"F",20150716,20151103,"H",956,0,"N",1,0,0,0,4,8,0,0,8,0,2,1,1,0,0,0,0,0,NA,NA,"N"
"2015_55_957",55,2015,"F",20150716,20151103,"H",957,21,"M",3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"2 SUMA seeds insect-eaten","N"
"2015_55_958",55,2015,"F",20150716,20151103,"H",958,20,"M",3,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,NA,"1 SUMA seed insect-eaten; 1 incomplete","N"
"2015_55_959",55,2015,"F",20150716,20151103,"H",959,14,"M",2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,NA,"1 SUMA seed insect-eaten","N"
"2015_55_960",55,2015,"F",20150716,20151103,"H",960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket broken; no sample","Y"
"2015_55_961",55,2015,"F",20150716,20151103,"H",961,32,"M",3,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,1,"PRVI","1 chokecherry pit","N"
"2015_55_962",55,2015,"F",20150716,20151103,"H",962,100,"H",1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,"WHAS","tipped slightly; YEBI estimated","N"
"2015_55_963",55,2015,"F",20150716,20151103,"H",963,85,"H",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"1 RESP cone =  1 seed; YEBI estimated","N"
"2015_55_964",55,2015,"F",20150716,20151103,"H",964,250,"H",0,0,0,0,1,2,1,1,0,0,1,0,4,0,0,0,0,0,NA,"1 EAHE cone = 4 seeds; YEBI estimated","N"
"2015_55_965",55,2015,"F",20150716,20151103,"H",965,300,"H",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,"greater than 300 YEBI estimated","N"
"2015_55_966",55,2015,"F",20150716,20151103,"H",966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped","Y"
"2015_55_967",55,2015,"F",20150716,20151103,"H",967,110,"H",2,0,0,0,1,4,2,0,2,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2015_55_968",55,2015,"F",20150716,20151103,"H",968,130,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2015_55_969",55,2015,"F",20150716,20151103,"M",969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped","Y"
"2015_55_970",55,2015,"F",20150716,20151103,"M",970,200,"H",1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,NA,NA,"N"
"2015_55_971",55,2015,"F",20150716,20151103,"M",971,200,"H",0,0,4,2,0,0,0,0,0,0,3,3,6,0,0,0,0,1,"STMA","greater than 200 YEBI estimated.","N"
"2015_55_972",55,2015,"F",20150716,20151103,"M",972,120,"H",0,0,0,0,0,0,0,0,0,0,7,6,10,0,0,1,0,0,NA,"YEBI estimated","N"
"2015_55_973",55,2015,"F",20150716,20151103,"M",973,80,"H",0,0,1,1,0,0,0,0,0,0,8,3,26,0,0,0,0,2,"UNKN","2 = apple?   3 EAHE cones = 15 small EAHE seeds","N"
"2015_55_974",55,2015,"F",20150716,20151103,"M",974,46,"M",0,0,1,1,0,0,0,0,0,0,10,10,3,0,0,1,0,0,NA,"1 RESP cone = 0 seeds","N"
"2015_55_975",55,2015,"F",20150716,20151103,"M",975,36,"M",0,0,0,0,0,0,0,0,0,0,20,20,13,0,0,0,0,0,NA,NA,"N"
"2015_55_976",55,2015,"F",20150716,20151103,"M",976,31,"M",0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,NA,"4 EAHE cones = 0 seeds","N"
"2015_55_977",55,2015,"F",20150716,20151103,"M",977,34,"M",0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,NA,"1 EAHE cone = 0 seeds","N"
"2015_55_978",55,2015,"F",20150716,20151103,"M",978,200,"H",0,0,0,0,0,0,0,0,0,0,10,9,12,0,0,0,0,0,NA,"1 of RESP seeds insect-eaten; >200 YEBI estimated","N"
"2015_55_979",55,2015,"F",20150716,20151103,"M",979,200,"H",0,0,2,1,0,0,0,0,0,0,7,7,9,0,0,0,0,0,NA,"YEBI estimated","N"
"2015_55_980",55,2015,"F",20150716,20151103,"M",980,55,"H",0,0,0,0,0,0,0,0,0,0,11,4,37,0,0,0,0,0,NA,"2 EAHE cones = 16 seeds","N"
"2015_55_981",55,2015,"F",20150716,20151103,"M",981,46,"M",0,0,0,0,0,0,0,0,0,0,8,4,8,0,11,0,5,0,NA,NA,"N"
"2015_55_982",55,2015,"F",20150716,20151103,"M",982,12,"M",0,0,0,0,0,0,0,0,0,0,2,0,8,0,25,3,31,0,NA,"6 NWCE cones = 3 seeds.","N"
"2015_55_983",55,2015,"F",20150716,20151103,"M",983,52,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,"AMSP","1 Amelanchier sp.","N"
"2016_56_934",56,2016,"S",20151103,20160727,"M",934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no sample - censor","Y"
"2016_56_935",56,2016,"S",20151103,20160727,"M",935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket broke under fallen tree - censor","Y"
"2016_56_936",56,2016,"S",20151103,20160727,"M",936,100,"H",0,0,0,0,0,0,0,0,0,0,13,6,21,0,0,0,0,0,NA,NA,"N"
"2016_56_937",56,2016,"S",20151103,20160727,"M",937,61,"H",0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,NA,NA,"N"
