"","DATE","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","YEAR","MONTH","DAY","SEASON"
"32620",2012-01-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.37,3.6,8,31,26,2012,1,13,"DJF"
"32621",2012-01-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.23,2.6,11,34,21,2012,1,14,"DJF"
"32622",2012-01-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,11,23,1,2012,1,15,"DJF"
"32623",2012-01-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,11,12,-4,2012,1,16,"DJF"
"32624",2012-01-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0.3,10,22,-9,2012,1,17,"DJF"
"32625",2012-01-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.28,0.3,10,39,18,2012,1,18,"DJF"
"32626",2012-01-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,20,-4,2012,1,19,"DJF"
"32627",2012-01-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,1,11,25,-4,2012,1,20,"DJF"
"32628",2012-01-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.9,11,21,6,2012,1,21,"DJF"
"32629",2012-01-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,22,3,2012,1,22,"DJF"
"32630",2012-01-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,26,-3,2012,1,23,"DJF"
"32631",2012-01-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,7,32,24,2012,1,24,"DJF"
"32632",2012-01-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,7,33,26,2012,1,25,"DJF"
"32633",2012-01-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,7,30,26,2012,1,26,"DJF"
"32634",2012-01-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.31,1.6,7,34,27,2012,1,27,"DJF"
"32635",2012-01-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.19,0,7,38,30,2012,1,28,"DJF"
"32636",2012-01-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,5.8,12,38,28,2012,1,29,"DJF"
"32637",2012-01-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,2,14,33,20,2012,1,30,"DJF"
"32638",2012-01-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1.2,14,22,17,2012,1,31,"DJF"
"32639",2012-02-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.2,11,41,22,2012,2,1,"DJF"
"32640",2012-02-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,9,44,26,2012,2,2,"DJF"
"32641",2012-02-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,30,15,2012,2,3,"DJF"
"32642",2012-02-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,1.5,9,33,15,2012,2,4,"DJF"
"32643",2012-02-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,32,14,2012,2,5,"DJF"
"32644",2012-02-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,31,5,2012,2,6,"DJF"
"32645",2012-02-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,46,29,2012,2,7,"DJF"
"32646",2012-02-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,30,4,2012,2,8,"DJF"
"32647",2012-02-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,36,6,2012,2,9,"DJF"
"32648",2012-02-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,40,17,2012,2,10,"DJF"
"32649",2012-02-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,34,23,2012,2,11,"DJF"
"32650",2012-02-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,29,4,2012,2,12,"DJF"
"32651",2012-02-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1.5,10,23,9,2012,2,13,"DJF"
"32652",2012-02-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,32,22,2012,2,14,"DJF"
"32653",2012-02-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.3,9,36,24,2012,2,15,"DJF"
"32654",2012-02-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.5,9,36,28,2012,2,16,"DJF"
"32655",2012-02-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0.5,9,37,23,2012,2,17,"DJF"
"32656",2012-02-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,34,25,2012,2,18,"DJF"
"32657",2012-02-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.5,9,34,21,2012,2,19,"DJF"
"32658",2012-02-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,29,9,2012,2,20,"DJF"
"32659",2012-02-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,9,33,0,2012,2,21,"DJF"
"32660",2012-02-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0.6,10,37,6,2012,2,22,"DJF"
"32661",2012-02-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.46,1.5,12,42,31,2012,2,23,"DJF"
"32662",2012-02-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,35,21,2012,2,24,"DJF"
"32663",2012-02-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.62,5.8,16,31,24,2012,2,25,"DJF"
"32664",2012-02-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,1.7,17,27,2,2012,2,26,"DJF"
"32665",2012-02-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,16,26,0,2012,2,27,"DJF"
"32666",2012-02-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,1.1,17,41,17,2012,2,28,"DJF"
"32667",2012-02-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,16,31,7,2012,2,29,"DJF"
"32668",2012-03-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,2.4,17,27,20,2012,3,1,"MAM"
"32669",2012-03-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,3.2,19,29,24,2012,3,2,"MAM"
"32670",2012-03-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,18,34,24,2012,3,3,"MAM"
"32671",2012-03-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,17,45,27,2012,3,4,"MAM"
"32672",2012-03-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.5,17,32,-3,2012,3,5,"MAM"
"32673",2012-03-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,17,23,-8,2012,3,6,"MAM"
"32674",2012-03-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,16,34,3,2012,3,7,"MAM"
"32675",2012-03-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,57,25,2012,3,8,"MAM"
"32676",2012-03-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0.2,12,53,22,2012,3,9,"MAM"
"32677",2012-03-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,1,12,34,18,2012,3,10,"MAM"
"32678",2012-03-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,32,16,2012,3,11,"MAM"
"32679",2012-03-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,51,16,2012,3,12,"MAM"
"32680",2012-03-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,59,27,2012,3,13,"MAM"
"32681",2012-03-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,6,54,31,2012,3,14,"MAM"
"32682",2012-03-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,40,28,2012,3,15,"MAM"
"32683",2012-03-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,3,48,31,2012,3,16,"MAM"
"32684",2012-03-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0,2,40,34,2012,3,17,"MAM"
"32685",2012-03-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,53,31,2012,3,18,"MAM"
"32686",2012-03-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,28,2012,3,19,"MAM"
"32687",2012-03-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,33,2012,3,20,"MAM"
"32688",2012-03-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,33,2012,3,21,"MAM"
"32689",2012-03-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,32,2012,3,22,"MAM"
"32690",2012-03-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,32,2012,3,23,"MAM"
"32691",2012-03-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,39,2012,3,24,"MAM"
"32692",2012-03-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,49,36,2012,3,25,"MAM"
"32693",2012-03-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,43,28,2012,3,26,"MAM"
"32694",2012-03-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,0,28,17,2012,3,27,"MAM"
"32695",2012-03-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,38,18,2012,3,28,"MAM"
"32696",2012-03-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,44,30,2012,3,29,"MAM"
"32697",2012-03-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,32,22,2012,3,30,"MAM"
"32698",2012-03-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.5,0,38,22,2012,3,31,"MAM"
"32699",2012-04-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,40,27,2012,4,1,"MAM"
"32700",2012-04-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,39,28,2012,4,2,"MAM"
"32701",2012-04-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,43,27,2012,4,3,"MAM"
"32702",2012-04-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,48,28,2012,4,4,"MAM"
"32703",2012-04-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,45,28,2012,4,5,"MAM"
"32704",2012-04-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,34,28,2012,4,6,"MAM"
"32705",2012-04-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,41,28,2012,4,7,"MAM"
"32706",2012-04-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,30,2012,4,8,"MAM"
"32707",2012-04-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,49,33,2012,4,9,"MAM"
"32708",2012-04-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.25,0,0,36,32,2012,4,10,"MAM"
"32709",2012-04-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,41,32,2012,4,11,"MAM"
"32710",2012-04-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,46,31,2012,4,12,"MAM"
"32711",2012-04-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,47,27,2012,4,13,"MAM"
"32712",2012-04-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,55,28,2012,4,14,"MAM"
"32713",2012-04-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,29,2012,4,15,"MAM"
"32714",2012-04-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,61,46,2012,4,16,"MAM"
"32715",2012-04-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,81,43,2012,4,17,"MAM"
"32716",2012-04-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,58,28,2012,4,18,"MAM"
"32717",2012-04-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,54,27,2012,4,19,"MAM"
"32718",2012-04-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,35,2012,4,20,"MAM"
"32719",2012-04-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.34,0,0,73,42,2012,4,21,"MAM"
"32720",2012-04-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.33,0,0,54,32,2012,4,22,"MAM"
"32721",2012-04-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.95,0.2,0,45,32,2012,4,23,"MAM"
"32722",2012-04-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,53,32,2012,4,24,"MAM"
"32723",2012-04-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,0,43,32,2012,4,25,"MAM"
"32724",2012-04-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,27,2012,4,26,"MAM"
"32725",2012-04-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.41,0.2,0,53,29,2012,4,27,"MAM"
"32726",2012-04-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,32,26,2012,4,28,"MAM"
"32727",2012-04-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,42,27,2012,4,29,"MAM"
"32728",2012-04-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,43,25,2012,4,30,"MAM"
"32729",2012-05-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.46,0,0,56,33,2012,5,1,"MAM"
"32730",2012-05-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,0,0,47,40,2012,5,2,"MAM"
"32731",2012-05-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,0,0,60,44,2012,5,3,"MAM"
"32732",2012-05-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.45,0,0,64,45,2012,5,4,"MAM"
"32733",2012-05-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,69,44,2012,5,5,"MAM"
"32734",2012-05-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,61,30,2012,5,6,"MAM"
"32735",2012-05-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,29,2012,5,7,"MAM"
"32736",2012-05-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.34,0,0,71,41,2012,5,8,"MAM"
"32737",2012-05-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.63,0,0,50,45,2012,5,9,"MAM"
"32738",2012-05-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,67,45,2012,5,10,"MAM"
"32739",2012-05-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,0,45,35,2012,5,11,"MAM"
"32740",2012-05-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,58,30,2012,5,12,"MAM"
"32741",2012-05-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,45,2012,5,13,"MAM"
"32742",2012-05-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,47,2012,5,14,"MAM"
"32743",2012-05-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,69,51,2012,5,15,"MAM"
"32744",2012-05-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.33,0,0,60,52,2012,5,16,"MAM"
"32745",2012-05-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,76,35,2012,5,17,"MAM"
"32746",2012-05-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,58,31,2012,5,18,"MAM"
"32747",2012-05-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,39,2012,5,19,"MAM"
"32748",2012-05-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,43,2012,5,20,"MAM"
"32749",2012-05-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,48,2012,5,21,"MAM"
"32750",2012-05-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.29,0,0,75,56,2012,5,22,"MAM"
"32751",2012-05-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,67,55,2012,5,23,"MAM"
"32752",2012-05-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,48,2012,5,24,"MAM"
"32753",2012-05-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,60,2012,5,25,"MAM"
"32754",2012-05-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,57,2012,5,26,"MAM"
"32755",2012-05-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,79,51,2012,5,27,"MAM"
"32756",2012-05-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,51,2012,5,28,"MAM"
"32757",2012-05-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,0,0,85,55,2012,5,29,"MAM"
"32758",2012-05-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0,0,85,51,2012,5,30,"MAM"
"32759",2012-05-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,42,2012,5,31,"MAM"
"32760",2012-06-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,38,2012,6,1,"JJA"
"32761",2012-06-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.66,0,0,62,45,2012,6,2,"JJA"
"32762",2012-06-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.66,0,0,53,43,2012,6,3,"JJA"
"32763",2012-06-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.01,0,0,62,46,2012,6,4,"JJA"
"32764",2012-06-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.19,0,0,55,41,2012,6,5,"JJA"
"32765",2012-06-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.36,0,0,63,46,2012,6,6,"JJA"
"32766",2012-06-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,0,68,46,2012,6,7,"JJA"
"32767",2012-06-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,72,45,2012,6,8,"JJA"
"32768",2012-06-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.35,0,0,72,47,2012,6,9,"JJA"
"32769",2012-06-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,48,2012,6,10,"JJA"
"32770",2012-06-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,55,2012,6,11,"JJA"
"32771",2012-06-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,55,2012,6,12,"JJA"
"32772",2012-06-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.73,0,0,69,53,2012,6,13,"JJA"
"32773",2012-06-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,41,2012,6,14,"JJA"
"32774",2012-06-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,41,2012,6,15,"JJA"
"32775",2012-06-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,79,45,2012,6,16,"JJA"
"32776",2012-06-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,46,2012,6,17,"JJA"
"32777",2012-06-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,55,2012,6,18,"JJA"
"32778",2012-06-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,55,2012,6,19,"JJA"
"32779",2012-06-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,83,62,2012,6,20,"JJA"
"32780",2012-06-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,88,63,2012,6,21,"JJA"
"32781",2012-06-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,89,61,2012,6,22,"JJA"
"32782",2012-06-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,53,2012,6,23,"JJA"
"32783",2012-06-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0,0,66,50,2012,6,24,"JJA"
"32784",2012-06-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,77,50,2012,6,25,"JJA"
"32785",2012-06-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,0,68,47,2012,6,26,"JJA"
"32786",2012-06-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,0,0,54,49,2012,6,27,"JJA"
"32787",2012-06-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,46,2012,6,28,"JJA"
"32788",2012-06-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,80,46,2012,6,29,"JJA"
"32789",2012-06-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,52,2012,6,30,"JJA"
"32790",2012-07-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,55,2012,7,1,"JJA"
"32791",2012-07-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,56,2012,7,2,"JJA"
"32792",2012-07-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,80,53,2012,7,3,"JJA"
"32793",2012-07-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0,0,81,54,2012,7,4,"JJA"
"32794",2012-07-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,0,0,83,57,2012,7,5,"JJA"
"32795",2012-07-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,53,2012,7,6,"JJA"
"32796",2012-07-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,84,54,2012,7,7,"JJA"
"32797",2012-07-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,77,58,2012,7,8,"JJA"
"32798",2012-07-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,45,2012,7,9,"JJA"
"32799",2012-07-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,41,2012,7,10,"JJA"
"32800",2012-07-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,0,0,72,47,2012,7,11,"JJA"
"32801",2012-07-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,48,2012,7,12,"JJA"
"32802",2012-07-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,86,49,2012,7,13,"JJA"
"32803",2012-07-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,86,52,2012,7,14,"JJA"
"32804",2012-07-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,87,58,2012,7,15,"JJA"
"32805",2012-07-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,62,2012,7,16,"JJA"
"32806",2012-07-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,88,49,2012,7,17,"JJA"
"32807",2012-07-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.98,0,0,93,61,2012,7,18,"JJA"
"32808",2012-07-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,46,2012,7,19,"JJA"
"32809",2012-07-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,46,2012,7,20,"JJA"
"32810",2012-07-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,47,2012,7,21,"JJA"
"32811",2012-07-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,51,2012,7,22,"JJA"
"32812",2012-07-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,56,2012,7,23,"JJA"
"32813",2012-07-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.51,0,0,87,59,2012,7,24,"JJA"
"32814",2012-07-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,50,2012,7,25,"JJA"
"32815",2012-07-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,76,50,2012,7,26,"JJA"
"32816",2012-07-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.53,0,0,64,56,2012,7,27,"JJA"
"32817",2012-07-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,58,2012,7,28,"JJA"
"32818",2012-07-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,53,2012,7,29,"JJA"
"32819",2012-07-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,79,52,2012,7,30,"JJA"
"32820",2012-07-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,82,53,2012,7,31,"JJA"
"32821",2012-08-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,62,2012,8,1,"JJA"
"32822",2012-08-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,81,58,2012,8,2,"JJA"
"32823",2012-08-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,58,2012,8,3,"JJA"
"32824",2012-08-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,85,58,2012,8,4,"JJA"
"32825",2012-08-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,89,59,2012,8,5,"JJA"
"32826",2012-08-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.43,0,0,80,53,2012,8,6,"JJA"
"32827",2012-08-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,47,2012,8,7,"JJA"
"32828",2012-08-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,49,2012,8,8,"JJA"
"32829",2012-08-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,82,55,2012,8,9,"JJA"
